1,4
2,5
3,5
4,5
5,3
6,3
7,3
8,3
9,3
10,5
11,4
12,3
13,3
14,3
15,3
16,5
17,4
18,4
19,3
20,4
21,5
22,4
23,4
24,4
25,3
26,4
27,3
28,6
29,3
30,4
31,5
32,4
33,3
34,3
35,4
36,4
37,5
38,4
39,3
40,6
41,9
42,6
43,5
44,6
45,5
46,10
47,4
48,4
49,4
50,4
51,3
52,4
53,3
54,5
55,5
56,4
57,14
58,4
59,5
60,4
61,6
62,3
63,5
64,4
65,7
66,3
67,4
68,4
69,3
70,3
71,8
72,3
73,4
74,5
75,5
76,7
77,4
78,5
79,3
80,3
81,4
82,3
83,4
84,3
85,4
86,6
87,3
88,5
89,6
90,3
91,11
92,10
93,4
94,4
95,3
96,10
97,5
98,5
99,3
100,5
101,4
102,5
103,4
104,3
105,4
106,4
107,6
108,3
109,3
110,3
111,3
112,5
113,5
114,4
115,3
116,6
117,4
118,4
119,3
120,3
121,3
122,4
123,5
124,5
125,6
126,3
127,8
128,5
129,5
130,6
131,4
132,7
133,21
134,13
135,5
136,5
137,5
138,7
139,16
140,12
141,10
142,13
143,5
144,4
145,12
146,5
147,3
148,9
149,4
150,6
151,10
152,5
153,7
154,6
155,10
156,5
157,4
158,3
159,5
160,3
161,3
162,6
163,4
164,3
165,8
166,6
167,8
168,7
169,14
170,12
171,13
172,5
173,8
174,9
175,10
176,7
177,10
178,9
179,3
180,8
181,4
182,9
183,8
184,16
185,9
186,7
187,30
188,9
189,13
190,5
191,4
192,3
193,6
194,13
195,10
196,9
197,6
198,5
199,11
200,5
201,5
202,7
203,6
204,7
205,7
206,4
207,5
208,3
209,10
210,3
211,4
212,9
213,3
214,12
215,6
216,4
217,6
218,10
219,6
220,13
221,4
222,6
223,6
224,8
225,8
226,9
227,3
228,4
229,5
230,5
231,7
232,4
233,10
234,3
235,3
236,8
237,7
238,7
239,10
240,3
241,3
242,12
243,7
244,8
245,10
246,4
247,14
248,3
249,3
250,10
251,6
252,4
253,10
254,5
255,19
256,17
257,6
258,17
259,15
260,24
261,13
262,12
263,12
264,10
265,22
266,3
267,6
268,5
269,9
270,8
271,5
272,13
273,6
274,5
275,8
276,5
277,7
278,7
279,3
280,11
281,15
282,13
283,6
284,7
285,10
286,7
287,3
288,6
289,3
290,6
291,4
292,9
293,7
294,5
295,15
296,7
297,4
298,9
299,5
300,6
301,5
302,16
303,4
304,10
305,9
306,5
307,8
308,4
309,6
310,8
311,5
312,16
313,11
314,11
315,16
316,11
317,15
318,11
319,14
320,14
321,11
322,45
323,10
324,6
325,6
326,7
327,4
328,7
329,10
330,7
331,5
332,7
333,8
334,7
335,6
336,8
337,7
338,3
339,10
340,4
341,5
342,6
343,4
344,10
345,4
346,11
347,4
348,7
349,5
350,7
351,3
352,7
353,5
354,3
355,4
356,15
357,6
358,12
359,11
360,4
361,9
362,10
363,10
364,8
365,6
366,10
367,8
368,7
369,9
370,9
371,9
372,3
373,8
374,8
375,11
376,5
377,6
378,6
379,6
380,10
381,3
382,4
383,6
384,5
385,6
386,8
387,7
388,6
389,7
390,7
391,11
392,7
393,3
394,6
395,7
396,7
397,5
398,3
399,5
400,3
401,12
402,7
403,6
404,9
405,7
406,11
407,3
408,7
409,6
410,10
411,10
412,6
413,8
414,6
415,6
416,9
417,5
418,3
419,6
420,9
421,5
422,8
423,4
424,13
425,4
426,6
427,6
428,7
429,6
430,4
431,5
432,4
433,7
434,6
435,4
436,8
437,4
438,8
439,3
440,10
441,8
442,6
443,8
444,9
445,7
446,5
447,3
448,8
449,5
450,7
451,7
452,3
453,6
454,5
455,3
456,7
457,3
458,3
459,5
460,7
461,9
462,3
463,8
464,4
465,3
466,5
467,5
468,7
469,6
470,3
471,8
472,7
473,6
474,9
475,6
476,5
477,4
478,3
479,5
480,10
481,4
482,9
483,6
484,8
485,8
486,11
487,8
488,6
489,5
490,4
491,10
492,6
493,5
494,8
495,7
496,12
497,21
498,5
499,22
500,4

AVERGAGE: 6.716
