1,193
2,172
3,171
4,188
5,175
6,186
7,181
8,156
9,151
10,173
11,196
12,174
13,231
14,200
15,157
16,279
17,255
18,376
19,266
20,182
21,366
22,213
23,363
24,269
25,409
26,426
27,347
28,264
29,236
30,277
31,216
32,365
33,293
34,218
35,281
36,207
37,190
38,352
39,376
40,273
41,258
42,235
43,235
44,172
45,215
46,204
47,201
48,207
49,208
50,287
51,281
52,310
53,342
54,205
55,196
56,177
57,188
58,182
59,184
60,184
61,611
62,333
63,195
64,186
65,186
66,319
67,736
68,963
69,586
70,232
71,284
72,902
73,276
74,219
75,337
76,195
77,223
78,186
79,198
80,189
81,194
82,187
83,207
84,178
85,184
86,396
87,452
88,218
89,212
90,213
91,291
92,413
93,237
94,381
95,348
96,470
97,185
98,210
99,211
100,175
101,192
102,190
103,211
104,185
105,186
106,206
107,352
108,484
109,306
110,485
111,284
112,201
113,197
114,188
115,198
116,198
117,242
118,300
119,251
120,253
121,458
122,237
123,201
124,196
125,198
126,216
127,182
128,275
129,383
130,329
131,303
132,265
133,339
134,238
135,191
136,243
137,213
138,188
139,207
140,274
141,274
142,181
143,240
144,227
145,385
146,547
147,631
148,200
149,228
150,285
151,212
152,250
153,197
154,470
155,316
156,424
157,289
158,295
159,208
160,184
161,216
162,463
163,258
164,365
165,501
166,238
167,218
168,213
169,272
170,228
171,230
172,214
173,311
174,325
175,346
176,330
177,298
178,299
179,351
180,283
181,436
182,602
183,716
184,397
185,369
186,382
187,351
188,347
189,331
190,383
191,417
192,350
193,247
194,253
195,330
196,203
197,212
198,207
199,221
200,548
201,417
202,247
203,466
204,446
205,558
206,554
207,752
208,477
209,325
210,323
211,315
212,240
213,246
214,288
215,407
216,272
217,230
218,264
219,242
220,217
221,221
222,259
223,330
224,243
225,218
226,222
227,211
228,229
229,216
230,233
231,212
232,237
233,262
234,256
235,243
236,298
237,298
238,284
239,267
240,352
241,335
242,222
243,207
244,209
245,205
246,214
247,198
248,209
249,208
250,227
251,282
252,243
253,234
254,239
255,246
256,250
257,231
258,214
259,220
260,237
261,204
262,212
263,237
264,234
265,249
266,280
267,284
268,252
269,232
270,262
271,239
272,262
273,255
274,278
275,254
276,319
277,277
278,269
279,204
280,220
281,216
282,203
283,209
284,213
285,217
286,208
287,218
288,210
289,207
290,194
291,219
292,223
293,213
294,212
295,218
296,200
297,215
298,216
299,210
300,205
301,218
302,219
303,225
304,206
305,214
306,202
307,202
308,231
309,207
310,195
311,211
312,222
313,199
314,221
315,198
316,215
317,205
318,207
319,234
320,220
321,205
322,206
323,202
324,221
325,236
326,198
327,214
328,216
329,213
330,209
331,202
332,207
333,206
334,235
335,210
336,216
337,210
338,198
339,214
340,236
341,230
342,206
343,211
344,218
345,233
346,211
347,210
348,209
349,220
350,222
351,226
352,205
353,192
354,209
355,208
356,202
357,193
358,221
359,223
360,222
361,208
362,202
363,195
364,203
365,237
366,201
367,200
368,215
369,201
370,211
371,213
372,204
373,206
374,210
375,222
376,217
377,207
378,235
379,222
380,227
381,203
382,198
383,212
384,235
385,216
386,389
387,311
388,279
389,296
390,278
391,269
392,228
393,252
394,254
395,252
396,236
397,290
398,218
399,215
400,211
401,198
402,224
403,218
404,226
405,205
406,205
407,203
408,217
409,209
410,201
411,209
412,236
413,222
414,199
415,203
416,211
417,365
418,371
419,462
420,356
421,346
422,329
423,254
424,292
425,260
426,221
427,203
428,268
429,324
430,291
431,269
432,218
433,201
434,205
435,204
436,291
437,292
438,335
439,260
440,344
441,274
442,244
443,241
444,255
445,240
446,282
447,416
448,413
449,369
450,405
451,528
452,327
453,325
454,279
455,299
456,253
457,278
458,408
459,564
460,262
461,259
462,272
463,286
464,272
465,249
466,215
467,232
468,215
469,228
470,222
471,289
472,251
473,266
474,280
475,300
476,481
477,458
478,676
479,530
480,451
481,348
482,252
483,261
484,268
485,228
486,558
487,364
488,398
489,518
490,336
491,425
492,440
493,495
494,480
495,325
496,434
497,394
498,304
499,229
500,227

AVERGAGE: 271.552
